comment,comment_id,like_count,reply_count,published_at,parent_id,video_id,title,channel,publish_date,views,likes,comments_count
"Mark these times! The same way we are insulting the old about how they messed up the country,  the same way our unborn children will insult and loathe us. We better start growing some thick skin because 33bobo ba",UgzqYwhZk2ZwpEh0tLV4AaABAg,2,0,2021-07-09T03:03:30Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Eiii Nana Yaa Brefo koraa. What kind of person is this? Trying to court problems for the nadmo guy,Ugzw3Aejw0P8L12YDY94AaABAg,1,1,2021-07-09T01:44:37Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
She tried the same thing in an interview with Nana Ama Mcbrown during Bishop Nyarko funeral and she lost her job. I wish the NADMO guy was as big as Mcbrown.,Ugzw3Aejw0P8L12YDY94AaABAg.9PZA7Sg23U29PcOQCBddOP,0,0,2021-07-10T17:06:29Z,Ugzw3Aejw0P8L12YDY94AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
How will small-scale miners fight a war that the government with all the state resources has failed to fight? Imagine you fighting a battle led by the same person that licenses you to do your small-scale mining? I wonder why the gods and ancestors are not killing those involved,UgzjfXlinhRI3JMdSGN4AaABAg,0,0,2021-07-09T00:56:28Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"I am highly disappointed in the citizens of Ghana doing this. For Nana, what should they do? So should we say those who dropped out of school to also go into arm robbery because there is no job for them? Minerals belong to the state and those mining it illegally should be dealt with aside from the pollution which is also another illegal thing. No ""toto toto"", no vote? haha, ctizens are aware the leaders are greedy and evil so they will always use the voting to bargain simply because they get nothing from the state after voting. How can you mine in buffer zones?",UgwutLkqfrAYy1FVHDN4AaABAg,0,0,2021-07-09T00:38:20Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Unfortunately there should be a shoot to kill policy to deter these illegal miners. Its very unfortunate for the loss of life but by doing this we will save thousands of lives and the environment will be saved,UgzGCAoaYmuWcSbg_lF4AaABAg,3,2,2021-07-09T00:33:41Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Shoot to kill? In Ghana? Hehe. Last thing any president in Ghana will resort to.,UgzGCAoaYmuWcSbg_lF4AaABAg.9PZ2-vMcORR9P_hfAYf4Gs,0,0,2021-07-09T16:05:42Z,UgzGCAoaYmuWcSbg_lF4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"This is the problem we have in Ghana, corruption is rampant because we don't punish wrong doers",UgzGCAoaYmuWcSbg_lF4AaABAg.9PZ2-vMcORR9P_khu2tUXi,0,0,2021-07-09T16:32:17Z,UgzGCAoaYmuWcSbg_lF4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"I think there is no more fish in this river any more , so sad",UgwncCM301U1MT526JJ4AaABAg,1,3,2021-07-09T00:28:22Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"I don't think so. Even if l'm a fish, will l continue to live in this water? Nooo!! I will swim & enter into another clean river far away.",UgwncCM301U1MT526JJ4AaABAg.9PZ1OuvLA2e9PbbdtMvBng,0,0,2021-07-10T09:51:35Z,UgwncCM301U1MT526JJ4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
@@lilykumsion3199 no clean Rivers anywhere. The fish are all dead.,UgwncCM301U1MT526JJ4AaABAg.9PZ1OuvLA2e9PcO01YH7dW,0,0,2021-07-10T17:02:54Z,UgwncCM301U1MT526JJ4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"@@peterachina3887 Oh!!! So sad ???????? & very seriously!!! So with this kind of things happening in Ghana, what drastic changes or measures has our Leaders taken?? I sometime heard that, some fishes came to the shore all dead. According to the news, some people said the took some ti the house cooked & ate. In fact, now l have seen that, those doing the galamsey work caused the death of those fishes. The fishes couldn't breathe.",UgwncCM301U1MT526JJ4AaABAg.9PZ1OuvLA2e9Pcc70DQ7Ds,0,0,2021-07-10T19:14:56Z,UgwncCM301U1MT526JJ4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"Lord have mercy. This KOFITV’s Nana Yaa is so dumb. How could Kofi Adoma work with such an unintelligent woman. Is it a joke? Sir, you could do better without such unskilled person.",Ugweifg0i70E36gSivp4AaABAg,3,0,2021-07-09T00:24:40Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"Hi Kofi,  this Nana Yaa girl is so unpolished for you to work with. Your have to find people who understand journalism to make your work more professional.",UgwlfybDxjrnwzXIIz94AaABAg,4,2,2021-07-09T00:04:55Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
why long talk,UgwlfybDxjrnwzXIIz94AaABAg.9PYziFNKsxy9PZHmTiKjUJ,0,0,2021-07-09T02:51:31Z,UgwlfybDxjrnwzXIIz94AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
This lady is encouraging the damaging of the water bodies. Can the the gold they are mining grow food for the villagers to eat??,UgwlfybDxjrnwzXIIz94AaABAg.9PYziFNKsxy9Ph6bdH6oN7,0,0,2021-07-12T13:07:05Z,UgwlfybDxjrnwzXIIz94AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"It is not only technically a problem, but practically too. That's not only the result of greedy and visionless leadership, but dumb citizenship too.",UgxayEKUy2GrA7mu6KF4AaABAg,3,0,2021-07-08T23:36:47Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
The people are just simply lawless! very soon there will be outbreak of diseases........,UgyH1N3EgzJmCSVVog14AaABAg,0,0,2021-07-08T23:30:29Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"U this lady ur analysis doesn't make sense,,",Ugwxa0GtXo-DeUof_XN4AaABAg,2,0,2021-07-08T23:29:05Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Thank you bro Kofi and sis nana Yaa for the good job you are doing?,UgwFjv52TYf1UTJKoXx4AaABAg,2,0,2021-07-08T23:06:40Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Yaa be carefully of what you are saying your are not helping at all.,Ugzs3QXypf6_k7Lb1OZ4AaABAg,1,0,2021-07-08T22:54:02Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"Galamsey money be sweet oh! If you compare your monthly earnings to theirs, you would come to the conclusion that you are not making money. No wonder, they can't stop it. They are destroying the environment whiles their pockets are getting fatter.",UgyTFHYpQjwvFasNJON4AaABAg,0,1,2021-07-08T22:35:51Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Where is the prove to support their claim? They can't stop the job for even one week and they will be shouting they don't have money.,UgyTFHYpQjwvFasNJON4AaABAg.9PYpWs1Cq5E9P_QrFjEexz,0,0,2021-07-09T13:30:04Z,UgyTFHYpQjwvFasNJON4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"Thank you so MUCH Kofi, this is my home town and where I grew up,  ok.  Coming back to Accra, see me  for a GIFT , my father was a miner at Dunkwa",UgyEh1ZLUN9p6IRNBql4AaABAg,1,0,2021-07-08T22:24:09Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"Those two parties, NPP and NDC with their various followers are the ones destroying Ghana. These two parties are Ghana's worse enemies. Period",UgxryaSD-jT9f-lA4dR4AaABAg,6,0,2021-07-08T22:14:53Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"Mining to destroy our environment is no no, who ever say yes, have to be remove.",UgxOjqHNje90rxu7aqB4AaABAg,2,0,2021-07-08T22:09:55Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Constant guarding and monitoring of the water ways and lands by rightly formed institutions. Ghana is joking and has been joking for far too long. Aaba,UgybpvaZPiTNpJ8pqPZ4AaABAg,0,1,2021-07-08T21:58:41Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Ghanaiains we will suffer ooooo,UgybpvaZPiTNpJ8pqPZ4AaABAg.9PYlGaC7VVD9PbbDAYy5bs,0,0,2021-07-10T09:47:47Z,UgybpvaZPiTNpJ8pqPZ4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"The battle  of galamsey is nothing  to  worry about as a nation .may be there is no law  abide  by illegal mining ,those perpetrator  are living  in the  community  where they are  operating  why don't  you  start arresting them .",UgwtDhu-t-r7FH9xLzV4AaABAg,1,0,2021-07-08T21:40:50Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Some of this chiefs hmmmm,Ugz7J9liELFY52hoJH54AaABAg,0,0,2021-07-08T20:57:01Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
That woman needs to calm down,Ugw8MJRf1-JA0ff9caJ4AaABAg,4,0,2021-07-08T20:46:58Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
The committee members are all involved in the galamsey,Ugx6pO1XVjd881rVJk54AaABAg,1,0,2021-07-08T20:43:34Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
The units committee are also part of the galamsey,UgxVw2lgLr-7I2foTg94AaABAg,2,0,2021-07-08T20:37:58Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Nana Gala de3 Nana Gala????????,UgxdR4JC8_hupCHBUU54AaABAg,2,0,2021-07-08T20:32:29Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Asemooo,UgyabKhPmZuEYfNyGZl4AaABAg,0,0,2021-07-08T20:31:53Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"Ghana needs military government,  they should order the military to shot and kill the boys",UgxbfrgEWp-tcVMaiqh4AaABAg,0,0,2021-07-08T20:28:05Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"The media is not helping ghana why should you encourage illegality,",UgzwIwNw1Mdz7pEEvkV4AaABAg,4,1,2021-07-08T20:21:08Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
I agree with you,UgzwIwNw1Mdz7pEEvkV4AaABAg.9PYa68yMfWJ9PbEYw5F9Y_,0,0,2021-07-10T06:21:03Z,UgzwIwNw1Mdz7pEEvkV4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Ghana is very very bad,UgybFx8IV3j_BwuSW714AaABAg,2,0,2021-07-08T20:19:18Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Is getting better gradually,UgyvgDKLMjPFRkEEfch4AaABAg,0,0,2021-07-08T20:18:37Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Good show Kofi. Keep it up.,UgzS-fOsyviOwFPyx-J4AaABAg,0,0,2021-07-08T20:09:53Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Awwww hmmmm my hometown,Ugz6pn27S8IpC9Hz-yt4AaABAg,0,0,2021-07-08T20:01:08Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
The chief need to be arrested and government officials should be arrested.,Ugwlcg8gkGG_KCATBU94AaABAg,5,0,2021-07-08T19:56:58Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"Bad leadership is causing all these problems.  Sometimes,  I don't blame the   boys.  Youth unemployment is causing all these things.  The government should sit up.",UgweW6W3_XA2gFAIUUR4AaABAg,0,1,2021-07-08T19:33:36Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Call it  wickedness and get rich quick attitude. The youth who quit school for gala for 20 years could have been a farmer with at least 10 acres farm if he really wants work,UgweW6W3_XA2gFAIUUR4AaABAg.9PYVf3boKEn9PYWb19Vd0b,0,0,2021-07-08T19:41:48Z,UgweW6W3_XA2gFAIUUR4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"This is so annoying! Must you guys be pampered before you stop this nonsense? Is galamsay the only job? You are spoiling the water, can’t you guys search for whatever you are looking for without destroying the waters? Efuom!!!",Ugxu91pNsTBl2WHT3hJ4AaABAg,3,0,2021-07-08T19:17:54Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Keep up the good work,Ugypb30SdOa8fnfYT1B4AaABAg,1,0,2021-07-08T18:53:54Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
This man know everything about the business,UgzPakewpt9q9HiLxjl4AaABAg,4,0,2021-07-08T18:49:39Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
The Government need to make farming attractive so that some of this young men can go into farming.,UgynSfFRbi2FKGhW8Ih4AaABAg,12,3,2021-07-08T18:28:16Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
U are right...Planting for food and jobs i don't even know wat they are doing?,UgynSfFRbi2FKGhW8Ih4AaABAg.9PYOBYCF7Jy9P_C2_dOtnN,0,0,2021-07-09T11:20:40Z,UgynSfFRbi2FKGhW8Ih4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Even the farmers are selling their land to Galamsey....i bet you they get more money in galamsey,UgynSfFRbi2FKGhW8Ih4AaABAg.9PYOBYCF7Jy9Pbvom2ZgrY,0,0,2021-07-10T12:47:49Z,UgynSfFRbi2FKGhW8Ih4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
exactly we can get more foodstuffs for us and we can even export some to other countries for more money to fix the country,UgynSfFRbi2FKGhW8Ih4AaABAg.9PYOBYCF7Jy9PthakJ6B-v,0,0,2021-07-17T10:29:54Z,UgynSfFRbi2FKGhW8Ih4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
No water no life.,UgyVv6UxOO91uSgcMVJ4AaABAg,2,0,2021-07-08T18:24:41Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"our leaders are useless they arte not critical thinks,",UgzH0eJVVJo6MgB95794AaABAg,2,0,2021-07-08T18:13:36Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
His comments sound as if he is involved,Ugx-HbcrrGwulBtz9-B4AaABAg,1,0,2021-07-08T18:05:16Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"Only JM can quench this Fire,In the Netherlands We have Water Police, Africans still in th? darkness, never seen th? Light yet",Ugzkz4auDkB2Po8i-FN4AaABAg,3,2,2021-07-08T18:00:15Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
??????????Was he not in power when it was booming? Please stop it.,Ugzkz4auDkB2Po8i-FN4AaABAg.9PYKzGF9anK9P_RVPcd4Sv,0,0,2021-07-09T13:35:41Z,Ugzkz4auDkB2Po8i-FN4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
@@Ghanadiaries Mahama's  little brother  was the sole importer of all the Excavators being used in the Galamsay business. And he wasn't even paying the import clearance fees until his brother lost and Kennedy Agyapong  grabbed him by the horn.,Ugzkz4auDkB2Po8i-FN4AaABAg.9PYKzGF9anK9PcPLA_6xse,0,0,2021-07-10T17:14:32Z,Ugzkz4auDkB2Po8i-FN4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Mama sotp what you are saying the older day's people doing it well not like this,Ugz8nHHy8g40WVKuYCV4AaABAg,1,0,2021-07-08T17:59:34Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"The Government official speaking with Kofi cleverly exposed the ""Big Elephants""  behind the Gala, in a way to save his head but  Nana Yaa Brefo betrayed him by pointing out that he implied the Chiefs are accomplices of the crime and even when Kofi interrupted her, she blatantly refused to back down. She did the same to Nana Ama Mcbrown during  Bishop Nyarko's death time  which eventually backfired. This behaviour is "" War Mongering Journalism""  Nana Yaa what have you done if The Chiefs chase  the guy from the area ?
Thumbs me if you observed what I am talking about.??.",Ugz1_cb-0Z2cI9roUSx4AaABAg,11,3,2021-07-08T17:56:41Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
She is annoying sometimes,Ugz1_cb-0Z2cI9roUSx4AaABAg.9PYK_Bfhb8l9PZMDKVW47F,0,0,2021-07-09T03:30:17Z,Ugz1_cb-0Z2cI9roUSx4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Is Ghana a failed state?,Ugz1_cb-0Z2cI9roUSx4AaABAg.9PYK_Bfhb8l9Pby2sKgMBf,0,0,2021-07-10T13:07:22Z,Ugz1_cb-0Z2cI9roUSx4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
@@havemercy7914 most of the time.kobby Ireland,Ugz1_cb-0Z2cI9roUSx4AaABAg.9PYK_Bfhb8l9PhFtPn3DmQ,0,0,2021-07-12T14:28:10Z,Ugz1_cb-0Z2cI9roUSx4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Ghanaians stop?? distory water bodys water is life,UgwuHhfj0h7Q34lVWDZ4AaABAg,4,1,2021-07-08T17:53:59Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
??,UgwuHhfj0h7Q34lVWDZ4AaABAg.9PYKGLbNPrj9PbZ3FNHK1I,0,0,2021-07-10T09:20:13Z,UgwuHhfj0h7Q34lVWDZ4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Then let them stay there and drink the tea. That's what they like. And the chiefs are also helping them to their taste.,UgzysgooswQ5ltgcRXV4AaABAg,2,3,2021-07-08T17:51:54Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
And then you will start making noise about fix the country,UgzysgooswQ5ltgcRXV4AaABAg.9PYK1ANhC6l9PZSC--ZImA,0,0,2021-07-09T04:22:32Z,UgzysgooswQ5ltgcRXV4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
@@oseitututawiah2109 do you really understand my content. relax and read carefully.,UgzysgooswQ5ltgcRXV4AaABAg.9PYK1ANhC6l9P_asEqmroA,0,0,2021-07-09T15:06:19Z,UgzysgooswQ5ltgcRXV4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"@@AB-en8th The response was for those mistreating the water, not meant for you. Sorry, I probably didn't frame the statement well.",UgzysgooswQ5ltgcRXV4AaABAg.9PYK1ANhC6l9P_e7CWmVnq,1,0,2021-07-09T15:34:43Z,UgzysgooswQ5ltgcRXV4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
The sale of the charmfin machine should be done by the minerals commission with a registered number. So that if it is found on water body then it can traced. All those who have it should also get a number before they use any where.,UgwJciqRx3wMvHDawaF4AaABAg,1,2,2021-07-08T17:46:50Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
"The problem is not the Changfan but the dredge machine..The changfan is some kind of generator or engine that is used to power all kinds of other machine or equipment like mills, grinders etc ... it's just a power supplier. The real deal is the use of dredge machines that is floated on the river itself and then pollutes the rivers in all sort of ways.",UgwJciqRx3wMvHDawaF4AaABAg.9PYJRztvwsn9PYjaWroHbW,0,0,2021-07-08T21:44:03Z,UgwJciqRx3wMvHDawaF4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
this woman koraa what is that,UgwJciqRx3wMvHDawaF4AaABAg.9PYJRztvwsn9PZJFJUJZpU,0,0,2021-07-09T03:04:20Z,UgwJciqRx3wMvHDawaF4AaABAg,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
Ohene nua okasa no obua,UgyGkCqIB4lneKbxVNd4AaABAg,1,0,2021-07-08T17:26:07Z,,GJ9SNkoVje4,EXCLUSIVE ACCESS TO RIVER OFFIN WITH LIVE GALAMSEY EQUIPMENT,KOFI TV,7/8/2021 15:27,35415,320,169
